tourney_id,court,surface,round,best_of,player0,player1,winner
2009055,Outdoor,Hard,3,3,23,13,1
2009055,Outdoor,Hard,2,3,26,49,1
2009055,Outdoor,Hard,2,3,13,7,1
2009055,Outdoor,Hard,1,3,49,7,1
2009056,Outdoor,Hard,7,3,47,36,1
2009056,Outdoor,Hard,7,3,44,393,1
2009056,Outdoor,Hard,7,3,51,41,1
2009056,Outdoor,Hard,7,3,40,116,1
2009056,Outdoor,Hard,7,3,83,53,1
2009056,Outdoor,Hard,7,3,30,26,1
2009056,Outdoor,Hard,7,3,129,15,1
2009056,Outdoor,Hard,7,3,78,79,1
2009056,Outdoor,Hard,7,3,121,22,1
2009056,Outdoor,Hard,7,3,57,19,1
2009056,Outdoor,Hard,7,3,52,99,1
2009056,Outdoor,Hard,7,3,67,12,1
2009056,Outdoor,Hard,7,3,21,16,1
2009056,Outdoor,Hard,7,3,541,86,1
2009056,Outdoor,Hard,7,3,80,66,1
2009056,Outdoor,Hard,7,3,38,18,1
2009056,Outdoor,Hard,7,3,34,43,1
2009056,Outdoor,Hard,7,3,42,23,1
2009056,Outdoor,Hard,7,3,24,29,1
2009056,Outdoor,Hard,7,3,33,37,1
2009056,Outdoor,Hard,7,3,27,11,1
2009056,Outdoor,Hard,7,3,13,20,1
2009056,Outdoor,Hard,7,3,35,14,1
2009056,Outdoor,Hard,7,3,28,31,1
2009056,Outdoor,Hard,6,3,116,8,1
2009056,Outdoor,Hard,6,3,36,16,1
2009056,Outdoor,Hard,6,3,53,12,1
2009056,Outdoor,Hard,6,3,6,22,1
2009056,Outdoor,Hard,6,3,18,99,1
2009056,Outdoor,Hard,6,3,23,14,1
2009056,Outdoor,Hard,6,3,86,20,1
2009056,Outdoor,Hard,6,3,79,15,1
2009056,Outdoor,Hard,6,3,19,41,1
2009056,Outdoor,Hard,6,3,29,11,1
2009056,Outdoor,Hard,6,3,5,43,1
2009056,Outdoor,Hard,6,3,9,37,1
2009056,Outdoor,Hard,6,3,26,2,1
2009056,Outdoor,Hard,6,3,393,7,1
2009056,Outdoor,Hard,6,3,31,10,1
2009056,Outdoor,Hard,6,3,66,4,1
2009056,Outdoor,Hard,5,3,12,8,1
2009056,Outdoor,Hard,5,3,22,16,1
2009056,Outdoor,Hard,5,3,7,11,1
2009056,Outdoor,Hard,5,3,14,37,1
2009056,Outdoor,Hard,5,3,43,41,1
2009056,Outdoor,Hard,5,3,99,4,1
2009056,Outdoor,Hard,5,3,20,10,1
2009056,Outdoor,Hard,5,3,15,2,1
2009056,Outdoor,Hard,3,3,16,8,1
2009056,Outdoor,Hard,3,3,11,41,1
2009056,Outdoor,Hard,3,3,10,4,1
2009056,Outdoor,Hard,3,3,37,2,1
2009056,Outdoor,Hard,2,3,4,8,1
2009056,Outdoor,Hard,2,3,41,2,1
2009056,Outdoor,Hard,1,3,2,8,1
2009057,Indoor,Hard,7,3,85,105,1
2009057,Indoor,Hard,7,3,54,30,1
2009057,Indoor,Hard,7,3,102,52,1
2009057,Indoor,Hard,7,3,396,70,1
2009057,Indoor,Hard,7,3,57,157,1
2009057,Indoor,Hard,7,3,1156,110,1
2009057,Indoor,Hard,7,3,31,91,1
2009057,Indoor,Hard,7,3,65,84,1
2009057,Indoor,Hard,7,3,55,46,1
2009057,Indoor,Hard,7,3,198,50,1
2009057,Indoor,Hard,7,3,53,61,1
2009057,Indoor,Hard,7,3,104,78,1
2009057,Indoor,Hard,7,3,41,92,1
2009057,Indoor,Hard,7,3,103,190,1
2009057,Indoor,Hard,7,3,107,51,1
2009057,Indoor,Hard,7,3,6,76,1
2009057,Indoor,Hard,6,3,105,52,1
2009057,Indoor,Hard,6,3,70,30,1
2009057,Indoor,Hard,6,3,50,110,1
2009057,Indoor,Hard,6,3,91,157,1
2009057,Indoor,Hard,6,3,78,92,1
2009057,Indoor,Hard,6,3,84,46,1
2009057,Indoor,Hard,6,3,61,190,1
2009057,Indoor,Hard,6,3,76,51,1
2009057,Indoor,Hard,3,3,92,46,1
2009057,Indoor,Hard,3,3,52,157,1
2009057,Indoor,Hard,3,3,51,190,1
2009057,Indoor,Hard,3,3,110,30,1
2009057,Indoor,Hard,2,3,190,46,1
2009057,Indoor,Hard,2,3,157,30,1
2009057,Indoor,Hard,1,3,46,30,1
2009058,Indoor,Hard,7,3,38,59,1
2009058,Indoor,Hard,7,3,62,29,1
2009058,Indoor,Hard,7,3,121,49,1
2009058,Indoor,Hard,7,3,40,71,1
2009058,Indoor,Hard,7,3,83,511,1
2009058,Indoor,Hard,7,3,37,138,1
2009058,Indoor,Hard,7,3,549,140,1
2009058,Indoor,Hard,7,3,296,45,1
2009058,Indoor,Hard,7,3,256,87,1
2009058,Indoor,Hard,7,3,73,86,1
2009058,Indoor,Hard,7,3,310,120,1
2009058,Indoor,Hard,7,3,111,48,1
2009058,Indoor,Hard,7,3,93,34,1
2009058,Indoor,Hard,7,3,68,17,1
2009058,Indoor,Hard,7,3,21,66,1
2009058,Indoor,Hard,7,3,224,10,1
2009058,Indoor,Hard,6,3,59,49,1
2009058,Indoor,Hard,6,3,71,45,1
2009058,Indoor,Hard,6,3,29,511,1
2009058,Indoor,Hard,6,3,34,87,1
2009058,Indoor,Hard,6,3,140,138,1
2009058,Indoor,Hard,6,3,86,66,1
2009058,Indoor,Hard,6,3,48,10,1
2009058,Indoor,Hard,6,3,17,120,1
2009058,Indoor,Hard,3,3,120,87,1
2009058,Indoor,Hard,3,3,511,45,1
2009058,Indoor,Hard,3,3,49,10,1
2009058,Indoor,Hard,3,3,138,66,1
2009058,Indoor,Hard,2,3,45,87,1
2009058,Indoor,Hard,2,3,10,66,1
2009058,Indoor,Hard,1,3,87,66,1
2009059,Indoor,Hard,7,3,137,30,1
2009059,Indoor,Hard,7,3,117,51,1
2009059,Indoor,Hard,7,3,91,67,1
2009059,Indoor,Hard,7,3,675,63,1
2009059,Indoor,Hard,7,3,59,123,1
2009059,Indoor,Hard,7,3,155,107,1
2009059,Indoor,Hard,7,3,97,204,1
2009059,Indoor,Hard,7,3,53,36,1
2009059,Indoor,Hard,7,3,64,29,1
2009059,Indoor,Hard,7,3,86,44,1
2009059,Indoor,Hard,7,3,87,8,1
2009059,Indoor,Hard,7,3,73,119,1
2009059,Indoor,Hard,7,3,247,62,1
2009059,Indoor,Hard,7,3,66,33,1
2009059,Indoor,Hard,7,3,711,98,1
2009059,Indoor,Hard,7,3,72,12,1
2009059,Indoor,Hard,6,3,123,51,1
2009059,Indoor,Hard,6,3,36,67,1
2009059,Indoor,Hard,6,3,98,29,1
2009059,Indoor,Hard,6,3,33,63,1
2009059,Indoor,Hard,6,3,30,107,1
2009059,Indoor,Hard,6,3,44,119,1
2009059,Indoor,Hard,6,3,62,8,1
2009059,Indoor,Hard,6,3,204,12,1
2009059,Indoor,Hard,3,3,67,29,1
2009059,Indoor,Hard,3,3,63,107,1
2009059,Indoor,Hard,3,3,51,12,1
2009059,Indoor,Hard,3,3,8,119,1
2009059,Indoor,Hard,2,3,119,29,1
2009059,Indoor,Hard,2,3,12,107,1
2009059,Indoor,Hard,1,3,107,29,1
2009060,Indoor,Hard,7,3,65,100,1
2009060,Indoor,Hard,7,3,102,37,1
2009060,Indoor,Hard,7,3,31,81,1
2009060,Indoor,Hard,7,3,1216,110,1
2009060,Indoor,Hard,7,3,89,101,1
2009060,Indoor,Hard,7,3,88,139,1
2009060,Indoor,Hard,7,3,68,38,1
2009060,Indoor,Hard,7,3,56,150,1
2009060,Indoor,Hard,7,3,218,54,1
2009060,Indoor,Hard,7,3,79,193,1
2009060,Indoor,Hard,7,3,322,32,1
2009060,Indoor,Hard,7,3,143,353,1
2009060,Indoor,Hard,7,3,50,93,1
2009060,Indoor,Hard,7,3,49,103,1
2009060,Indoor,Hard,7,3,139,25,1
2009060,Indoor,Hard,7,3,69,77,1
2009060,Indoor,Hard,6,3,81,110,1
2009060,Indoor,Hard,6,3,150,37,1
2009060,Indoor,Hard,6,3,32,100,1
2009060,Indoor,Hard,6,3,139,54,1
2009060,Indoor,Hard,6,3,193,93,1
2009060,Indoor,Hard,6,3,353,103,1
2009060,Indoor,Hard,6,3,25,101,1
