location,tournament,match_date,series,court,surface,round,best_of,winner,loser,wrank,lrank,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,tourney_id,wpts,lpts
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Ramos A.,Marti J.,117,268.0,6,3,6,7,4,6,6,1,6,3,,,2011-031,470.0,184.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Robert S.,Berdych T.,140,6.0,3,6,3,6,6,2,6,2,9,7,,,2011-031,419.0,4200.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Falla A.,Starace P.,120,46.0,7,6,6,1,6,1,0,0,0,0,,,2011-031,462.0,1015.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Fish M.,Mello R.,10,89.0,6,2,6,7,6,2,6,4,0,0,,,2011-031,2395.0,580.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Andreev I.,Serra F.,92,118.0,6,4,6,1,6,3,0,0,0,0,,,2011-031,575.0,469.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Lopez F.,3,41.0,6,3,6,4,7,6,0,0,0,0,,,2011-031,8390.0,1065.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Monfils G.,Phau B.,9,145.0,4,6,6,3,7,5,6,0,0,0,,,2011-031,2465.0,410.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Tipsarevic J.,Dabul B.,32,147.0,7,6,6,1,6,0,0,0,0,0,,,2011-031,1225.0,403.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Davydenko N.,Gremelmayr D.,30,131.0,7,6,6,1,6,3,0,0,0,0,,,2011-031,1285.0,433.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Darcis S.,Llodra M.,135,24.0,6,7,6,3,6,3,6,3,0,0,,,2011-031,426.0,1400.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Berlocq C.,Tomic B.,69,180.0,7,5,6,4,6,2,0,0,0,0,,,2011-031,720.0,300.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Bolelli S.,Dancevic F.,126,174.0,6,1,6,3,6,7,6,2,0,0,,,2011-031,451.0,313.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Petzschner P.,Zverev M.,80,97.0,7,6,6,0,6,4,0,0,0,0,,,2011-031,650.0,549.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Kamke T.,Rochus O.,76,77.0,6,7,6,3,6,3,6,2,0,0,,,2011-031,663.0,658.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Schoorel T.,Gonzalez M.,108,84.0,7,6,6,3,6,3,0,0,0,0,,,2011-031,485.0,633.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,Stepanek R.,16,57.0,7,5,6,3,6,0,0,0,0,0,,,2011-031,1755.0,893.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Hanescu V.,Paire B.,60,101.0,7,5,4,6,6,1,7,6,0,0,,,2011-031,850.0,510.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Mayer L.,Brown D.,19,106.0,3,6,7,6,6,2,6,2,0,0,,,2011-031,1555.0,490.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Baghdatis M.,Gil F.,29,78.0,7,6,6,2,6,2,0,0,0,0,,,2011-031,1295.0,656.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Granollers M.,Bogomolov A.,47,86.0,6,3,3,6,7,6,6,2,0,0,,,2011-031,988.0,615.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Veic A.,Cuevas P.,227,52.0,4,6,6,3,6,2,3,1,0,0,,,2011-031,217.0,920.0
Paris,French Open,2011-05-23,Grand Slam,Outdoor,Clay,1st Round,5,Berrer M.,Raonic M.,95,27.0,6,4,4,6,6,3,6,4,0,0,,,2011-031,555.0,1342.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Dolgopolov O.,Schuettler R.,22,98.0,6,3,6,3,6,1,0,0,0,0,,,2011-031,1450.0,549.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Ljubicic I.,Devvarman S.,37,66.0,6,4,6,3,6,4,0,0,0,0,,,2011-031,1120.0,749.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Murray A.,Prodon E.,4,124.0,6,4,6,1,6,3,0,0,0,0,,,2011-031,6085.0,458.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Haider-Maurer A.,Sweeting R.,88,70.0,6,1,6,7,6,2,6,0,0,0,,,2011-031,582.0,715.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Mayer F.,Kunitsyn I.,19,75.0,6,3,4,6,6,4,6,3,0,0,,,2011-031,1555.0,666.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Clement A.,Volandri F.,158,73.0,6,3,1,6,7,6,6,4,0,0,,,2011-031,359.0,685.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Kubot L.,Almagro N.,122,12.0,3,6,2,6,7,6,7,6,6,4,,,2011-031,458.0,2225.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Chela J.I.,Smyczek T.,34,169.0,7,6,6,1,6,1,0,0,0,0,,,2011-031,1160.0,327.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Haase R.,Gimeno-Traver D.,54,55.0,6,2,7,6,6,3,0,0,0,0,,,2011-031,914.0,909.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Querrey S.,Kohlschreiber P.,28,42.0,3,6,6,1,6,2,6,4,0,0,,,2011-031,1325.0,1035.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Melzer J.,Beck A.,8,139.0,6,3,6,4,6,2,0,0,0,0,,,2011-031,2850.0,419.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Andujar P.,Giraldo S.,48,63.0,7,6,6,3,6,3,0,0,0,0,,,2011-031,985.0,790.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Isner J.,1,39.0,6,4,6,7,6,7,6,2,6,4,,,2011-031,12070.0,1070.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Soderling R.,Harrison R.,5,119.0,6,1,6,7,6,3,7,5,0,0,,,2011-031,5435.0,463.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Malisse X.,Tursunov D.,40,74.0,7,5,3,6,6,3,3,6,6,1,,,2011-031,1070.0,678.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Anderson K.,Mahut N.,35,90.0,6,4,6,4,6,7,6,3,0,0,,,2011-031,1150.0,579.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Verdasco F.,Monaco J.,20,43.0,6,2,7,5,4,6,6,4,0,0,,,2011-031,1515.0,1025.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Rosol L.,Roger-Vasselin E.,111,133.0,3,6,6,2,6,4,3,6,7,5,,,2011-031,476.0,428.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Chardy J.,Dimitrov G.,61,64.0,6,2,6,4,6,4,0,0,0,0,,,2011-031,845.0,781.0
Paris,French Open,2011-05-24,Grand Slam,Outdoor,Clay,1st Round,5,Simon G.,Russell M.,18,93.0,6,3,4,6,6,1,6,0,0,0,,,2011-031,1565.0,573.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Teixeira M.,3,181.0,6,3,6,0,6,2,0,0,0,0,,,2011-031,8390.0,300.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Tipsarevic J.,Riba P.,32,65.0,6,1,6,3,6,0,0,0,0,0,,,2011-031,1225.0,761.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Stakhovsky S.,Nishikori K.,36,59.0,6,1,3,6,6,3,7,6,0,0,,,2011-031,1145.0,857.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrer D.,Benneteau J.,7,81.0,6,3,6,4,6,2,0,0,0,0,,,2011-031,4060.0,643.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Monfils G.,Rufin G.,9,253.0,6,3,1,6,6,1,6,3,0,0,,,2011-031,2465.0,196.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Darcis S.,Petzschner P.,135,80.0,7,5,6,4,6,4,0,0,0,0,,,2011-031,426.0,650.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Del Potro J.M.,Kavcic B.,26,82.0,6,3,6,2,6,4,0,0,0,0,,,2011-031,1355.0,636.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Montanes A.,Ramirez-Hidalgo R.,38,117.0,6,7,6,4,6,1,6,2,0,0,,,2011-031,1110.0,470.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Gasquet R.,Granollers M.,16,47.0,4,6,6,3,6,2,6,4,0,0,,,2011-031,1755.0,988.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Youzhny M.,Kukushkin M.,13,62.0,6,3,7,5,6,4,0,0,0,0,,,2011-031,2010.0,842.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Bellucci T.,Seppi A.,25,51.0,6,1,6,2,6,4,0,0,0,0,,,2011-031,1395.0,930.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Hanescu V.,2,60.0,6,4,6,1,2,3,0,0,0,0,,,2011-031,11665.0,850.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Garcia-Lopez G.,Ilhan M.,33,123.0,6,4,1,6,6,2,4,6,11,1,,,2011-031,1205.0,458.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Fognini F.,Robert S.,49,140.0,6,2,6,1,6,0,0,0,0,0,,,2011-031,960.0,419.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Tsonga J.W.,Andreev I.,17,92.0,6,3,7,6,6,3,0,0,0,0,,,2011-031,1570.0,575.0
Paris,French Open,2011-05-25,Grand Slam,Outdoor,Clay,2nd Round,5,Wawrinka S.,Schoorel T.,14,108.0,6,3,6,2,6,4,0,0,0,0,,,2011-031,1920.0,485.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Falla A.,Mayer F.,120,19.0,4,6,7,6,6,1,6,2,0,0,,,2011-031,462.0,1555.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Ljubicic I.,Querrey S.,37,28.0,7,6,6,4,6,4,0,0,0,0,,,2011-031,1120.0,1325.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Soderling R.,Ramos A.,5,117.0,6,3,6,4,6,4,0,0,0,0,,,2011-031,5435.0,470.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Kubot L.,Berlocq C.,122,69.0,6,3,7,6,6,3,0,0,0,0,,,2011-031,458.0,720.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Fish M.,Haase R.,10,54.0,7,6,6,2,6,1,0,0,0,0,,,2011-031,2395.0,914.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Verdasco F.,Malisse X.,20,40.0,4,6,6,3,7,6,6,1,0,0,,,2011-031,1515.0,1070.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Murray A.,Bolelli S.,4,126.0,7,6,6,4,7,5,0,0,0,0,,,2011-031,6085.0,451.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Mayer L.,Baghdatis M.,19,29.0,7,5,6,4,7,6,0,0,0,0,,,2011-031,1555.0,1295.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Veic A.,Davydenko N.,227,30.0,3,6,6,2,7,5,3,6,6,1,,,2011-031,217.0,1285.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Nadal R.,Andujar P.,1,48.0,7,5,6,3,7,6,0,0,0,0,,,2011-031,12070.0,985.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Chela J.I.,Anderson K.,34,35.0,3,6,6,3,6,4,4,6,6,2,,,2011-031,1160.0,1150.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Rosol L.,Melzer J.,111,8.0,6,7,6,4,4,6,7,6,6,4,,,2011-031,476.0,2850.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Troicki V.,Kamke T.,15,76.0,6,2,6,2,7,6,0,0,0,0,,,2011-031,1840.0,663.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Berrer M.,Clement A.,95,158.0,7,6,3,6,7,5,6,4,0,0,,,2011-031,555.0,359.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Simon G.,Chardy J.,18,61.0,4,6,6,4,6,1,6,4,0,0,,,2011-031,1565.0,845.0
Paris,French Open,2011-05-26,Grand Slam,Outdoor,Clay,2nd Round,5,Dolgopolov O.,Haider-Maurer A.,22,88.0,6,2,6,4,6,2,0,0,0,0,,,2011-031,1450.0,582.0
Paris,French Open,2011-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Ferrer D.,Stakhovsky S.,7,36.0,6,1,6,1,6,3,0,0,0,0,,,2011-031,4060.0,1145.0
Paris,French Open,2011-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Federer R.,Tipsarevic J.,3,32.0,6,1,6,4,6,3,0,0,0,0,,,2011-031,8390.0,1225.0
Paris,French Open,2011-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Fognini F.,Garcia-Lopez G.,49,33.0,4,6,6,3,6,3,6,1,0,0,,,2011-031,960.0,1205.0
Paris,French Open,2011-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Montanes A.,Youzhny M.,38,13.0,6,1,7,6,6,1,0,0,0,0,,,2011-031,1110.0,2010.0
Paris,French Open,2011-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Monfils G.,Darcis S.,9,135.0,6,3,6,4,7,5,0,0,0,0,,,2011-031,2465.0,426.0
Paris,French Open,2011-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Wawrinka S.,Tsonga J.W.,14,17.0,4,6,6,7,7,6,6,2,6,3,,,2011-031,1920.0,1570.0
Paris,French Open,2011-05-27,Grand Slam,Outdoor,Clay,3rd Round,5,Gasquet R.,Bellucci T.,16,25.0,6,2,6,3,3,6,6,3,0,0,,,2011-031,1755.0,1395.0
Paris,French Open,2011-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Troicki V.,Dolgopolov O.,15,22.0,6,4,3,6,6,3,6,4,0,0,,,2011-031,1840.0,1450.0
Paris,French Open,2011-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Murray A.,Berrer M.,4,95.0,6,2,6,3,6,2,0,0,0,0,,,2011-031,6085.0,555.0
Paris,French Open,2011-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Veic A.,1,227.0,6,1,6,3,6,0,0,0,0,0,,,2011-031,12070.0,217.0
Paris,French Open,2011-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Chela J.I.,Rosol L.,34,111.0,6,2,6,4,3,6,7,6,0,0,,,2011-031,1160.0,476.0
Paris,French Open,2011-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Simon G.,Fish M.,18,10.0,6,3,6,4,6,2,0,0,0,0,,,2011-031,1565.0,2395.0
Paris,French Open,2011-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Falla A.,Kubot L.,120,122.0,6,7,6,4,7,5,6,4,0,0,,,2011-031,462.0,458.0
Paris,French Open,2011-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Del Potro J.M.,2,26.0,6,3,3,6,6,3,6,2,0,0,,,2011-031,11665.0,1355.0
Paris,French Open,2011-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Ljubicic I.,Verdasco F.,37,20.0,6,3,7,6,6,4,0,0,0,0,,,2011-031,1120.0,1515.0
Paris,French Open,2011-05-28,Grand Slam,Outdoor,Clay,3rd Round,5,Soderling R.,Mayer L.,5,19.0,6,1,6,4,6,3,0,0,0,0,,,2011-031,5435.0,1555.0
Paris,French Open,2011-05-29,Grand Slam,Outdoor,Clay,4th Round,5,Fognini F.,Montanes A.,49,38.0,4,6,6,4,3,6,6,3,11,9,,,2011-031,960.0,1110.0
Paris,French Open,2011-05-29,Grand Slam,Outdoor,Clay,4th Round,5,Federer R.,Wawrinka S.,3,14.0,6,3,6,2,7,5,0,0,0,0,,,2011-031,8390.0,1920.0
Paris,French Open,2011-05-29,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Gasquet R.,2,16.0,6,4,6,4,6,2,0,0,0,0,,,2011-031,11665.0,1755.0
Paris,French Open,2011-05-30,Grand Slam,Outdoor,Clay,4th Round,5,Chela J.I.,Falla A.,34,120.0,4,6,6,2,1,6,7,6,6,2,,,2011-031,1160.0,462.0
Paris,French Open,2011-05-30,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Ljubicic I.,1,37.0,7,5,6,3,6,3,0,0,0,0,,,2011-031,12070.0,1120.0
Paris,French Open,2011-05-30,Grand Slam,Outdoor,Clay,4th Round,5,Monfils G.,Ferrer D.,9,7.0,6,4,2,6,7,5,1,6,8,6,,,2011-031,2465.0,4060.0
Paris,French Open,2011-05-30,Grand Slam,Outdoor,Clay,4th Round,5,Soderling R.,Simon G.,5,18.0,6,2,6,3,7,6,0,0,0,0,,,2011-031,5435.0,1565.0
Paris,French Open,2011-05-31,Grand Slam,Outdoor,Clay,4th Round,5,Murray A.,Troicki V.,4,15.0,4,6,4,6,6,3,6,2,7,5,,,2011-031,6085.0,1840.0
Paris,French Open,2011-05-30,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Fognini F.,2,49.0,0,0,0,0,0,0,0,0,0,0,,,2011-031,11665.0,960.0
Paris,French Open,2011-05-31,Grand Slam,Outdoor,Clay,Quarterfinals,5,Federer R.,Monfils G.,3,9.0,6,4,6,3,7,6,0,0,0,0,,,2011-031,8390.0,2465.0
Paris,French Open,2011-06-01,Grand Slam,Outdoor,Clay,Quarterfinals,5,Murray A.,Chela J.I.,4,34.0,7,6,7,5,6,2,0,0,0,0,,,2011-031,6085.0,1160.0
Paris,French Open,2011-06-01,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Soderling R.,1,5.0,6,4,6,1,7,6,0,0,0,0,,,2011-031,12070.0,5435.0
Paris,French Open,2011-06-03,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Murray A.,1,4.0,6,4,7,5,6,4,0,0,0,0,,,2011-031,12070.0,6085.0
Paris,French Open,2011-06-03,Grand Slam,Outdoor,Clay,Semifinals,5,Federer R.,Djokovic N.,3,2.0,7,6,6,3,3,6,7,6,0,0,,,2011-031,8390.0,11665.0
Paris,French Open,2011-06-05,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Federer R.,1,3.0,7,5,7,6,5,7,6,1,0,0,,,2011-031,12070.0,8390.0
Halle,Gerry Weber Open,2011-06-06,ATP250,Outdoor,Grass,1st Round,3,Andreev I.,Starace P.,83,47.0,6,4,6,4,0,0,0,0,0,0,,,2011-032,620.0,980.0
Halle,Gerry Weber Open,2011-06-06,ATP250,Outdoor,Grass,1st Round,3,Lu Y.H.,Nieminen J.,53,50.0,7,6,6,3,0,0,0,0,0,0,,,2011-032,900.0,936.0
Halle,Gerry Weber Open,2011-06-06,ATP250,Outdoor,Grass,1st Round,3,Hernych J.,Stakhovsky S.,218,36.0,6,3,6,7,7,6,0,0,0,0,,,2011-032,227.0,1225.0
Halle,Gerry Weber Open,2011-06-06,ATP250,Outdoor,Grass,1st Round,3,Kamke T.,Reister J.,88,136.0,4,3,0,0,0,0,0,0,0,0,,,2011-032,598.0,417.0
Halle,Gerry Weber Open,2011-06-06,ATP250,Outdoor,Grass,1st Round,3,Kohlschreiber P.,Stebe C.M.,49,210.0,6,4,3,6,6,1,0,0,0,0,,,2011-032,955.0,246.0
Halle,Gerry Weber Open,2011-06-06,ATP250,Outdoor,Grass,1st Round,3,Dodig I.,Riba P.,43,65.0,7,6,7,6,0,0,0,0,0,0,,,2011-032,1018.0,761.0
Halle,Gerry Weber Open,2011-06-06,ATP250,Outdoor,Grass,1st Round,3,Dolgopolov O.,Haase R.,21,59.0,6,7,6,4,6,4,0,0,0,0,,,2011-032,1450.0,859.0
Halle,Gerry Weber Open,2011-06-07,ATP250,Outdoor,Grass,1st Round,3,Petzschner P.,Meffert D.,71,204.0,6,2,7,6,0,0,0,0,0,0,,,2011-032,685.0,260.0
Halle,Gerry Weber Open,2011-06-07,ATP250,Outdoor,Grass,1st Round,3,Troicki V.,Zverev M.,12,100.0,6,2,6,3,0,0,0,0,0,0,,,2011-032,1930.0,549.0
Halle,Gerry Weber Open,2011-06-07,ATP250,Outdoor,Grass,1st Round,3,Gimeno-Traver D.,Golubev A.,56,44.0,1,6,7,6,6,2,0,0,0,0,,,2011-032,874.0,1000.0
Halle,Gerry Weber Open,2011-06-07,ATP250,Outdoor,Grass,1st Round,3,Raonic M.,Andujar P.,28,48.0,6,3,6,1,0,0,0,0,0,0,,,2011-032,1334.0,960.0
Halle,Gerry Weber Open,2011-06-07,ATP250,Outdoor,Grass,1st Round,3,Mayer F.,Brown D.,18,111.0,7,6,2,6,6,3,0,0,0,0,,,2011-032,1600.0,490.0
Halle,Gerry Weber Open,2011-06-07,ATP250,Outdoor,Grass,1st Round,3,Seppi A.,Haas T.,51,59.0,6,2,6,7,6,3,0,0,0,0,,,2011-032,935.0,859.0
Halle,Gerry Weber Open,2011-06-07,ATP250,Outdoor,Grass,1st Round,3,Berdych T.,Bemelmans R.,7,169.0,5,7,7,6,6,4,0,0,0,0,,,2011-032,3490.0,340.0
Halle,Gerry Weber Open,2011-06-07,ATP250,Outdoor,Grass,1st Round,3,Monfils G.,Serra F.,8,129.0,6,4,6,3,0,0,0,0,0,0,,,2011-032,2780.0,434.0
Halle,Gerry Weber Open,2011-06-08,ATP250,Outdoor,Grass,1st Round,3,Hewitt L.,Mayer L.,73,18.0,6,2,6,3,0,0,0,0,0,0,,,2011-032,645.0,1600.0
Halle,Gerry Weber Open,2011-06-08,ATP250,Outdoor,Grass,2nd Round,3,Troicki V.,Andreev I.,12,83.0,6,3,6,1,0,0,0,0,0,0,,,2011-032,1930.0,620.0
Halle,Gerry Weber Open,2011-06-08,ATP250,Outdoor,Grass,2nd Round,3,Berdych T.,Hernych J.,7,218.0,6,3,7,6,0,0,0,0,0,0,,,2011-032,3490.0,227.0
Halle,Gerry Weber Open,2011-06-08,ATP250,Outdoor,Grass,2nd Round,3,Raonic M.,Kamke T.,28,88.0,7,6,6,3,0,0,0,0,0,0,,,2011-032,1334.0,598.0
Halle,Gerry Weber Open,2011-06-08,ATP250,Outdoor,Grass,2nd Round,3,Petzschner P.,Gimeno-Traver D.,71,56.0,6,2,6,4,0,0,0,0,0,0,,,2011-032,685.0,874.0
Halle,Gerry Weber Open,2011-06-09,ATP250,Outdoor,Grass,2nd Round,3,Monfils G.,Dodig I.,8,43.0,6,2,6,3,0,0,0,0,0,0,,,2011-032,2780.0,1018.0
Halle,Gerry Weber Open,2011-06-09,ATP250,Outdoor,Grass,2nd Round,3,Kohlschreiber P.,Dolgopolov O.,49,21.0,6,3,7,6,0,0,0,0,0,0,,,2011-032,955.0,1450.0
Halle,Gerry Weber Open,2011-06-09,ATP250,Outdoor,Grass,2nd Round,3,Mayer F.,Lu Y.H.,18,53.0,7,6,3,6,6,4,0,0,0,0,,,2011-032,1600.0,900.0
Halle,Gerry Weber Open,2011-06-09,ATP250,Outdoor,Grass,2nd Round,3,Hewitt L.,Seppi A.,73,51.0,6,4,6,4,0,0,0,0,0,0,,,2011-032,645.0,935.0
Halle,Gerry Weber Open,2011-06-10,ATP250,Outdoor,Grass,Quarterfinals,3,Petzschner P.,Raonic M.,71,28.0,6,3,6,7,6,3,0,0,0,0,,,2011-032,685.0,1334.0
Halle,Gerry Weber Open,2011-06-10,ATP250,Outdoor,Grass,Quarterfinals,3,Kohlschreiber P.,Hewitt L.,49,73.0,7,6,6,3,0,0,0,0,0,0,,,2011-032,955.0,645.0
Halle,Gerry Weber Open,2011-06-10,ATP250,Outdoor,Grass,Quarterfinals,3,Berdych T.,Troicki V.,7,12.0,7,6,6,1,0,0,0,0,0,0,,,2011-032,3490.0,1930.0
Halle,Gerry Weber Open,2011-06-10,ATP250,Outdoor,Grass,Quarterfinals,3,Monfils G.,Mayer F.,8,18.0,6,4,6,4,0,0,0,0,0,0,,,2011-032,2780.0,1600.0
Halle,Gerry Weber Open,2011-06-11,ATP250,Outdoor,Grass,Semifinals,3,Kohlschreiber P.,Monfils G.,49,8.0,6,3,6,3,0,0,0,0,0,0,,,2011-032,955.0,2780.0
Halle,Gerry Weber Open,2011-06-11,ATP250,Outdoor,Grass,Semifinals,3,Petzschner P.,Berdych T.,71,7.0,7,6,2,6,6,3,0,0,0,0,,,2011-032,685.0,3490.0
Halle,Gerry Weber Open,2011-06-12,ATP250,Outdoor,Grass,The Final,3,Kohlschreiber P.,Petzschner P.,49,71.0,7,6,2,0,0,0,0,0,0,0,,,2011-032,955.0,685.0
Queens Club,AEGON Championships,2011-06-06,ATP250,Outdoor,Grass,1st Round,3,Berrer M.,Harrison R.,79,122.0,7,6,2,6,7,5,0,0,0,0,,,2011-033,635.0,458.0
Queens Club,AEGON Championships,2011-06-06,ATP250,Outdoor,Grass,1st Round,3,Lopez F.,Tursunov D.,41,70.0,7,6,6,3,0,0,0,0,0,0,,,2011-033,1065.0,689.0
Queens Club,AEGON Championships,2011-06-06,ATP250,Outdoor,Grass,1st Round,3,Ward J.,Cox D.,216,273.0,6,3,6,1,0,0,0,0,0,0,,,2011-033,234.0,178.0
Queens Club,AEGON Championships,2011-06-06,ATP250,Outdoor,Grass,1st Round,3,Ilhan M.,Hajek J.,112,179.0,6,4,6,4,0,0,0,0,0,0,,,2011-033,488.0,310.0
Queens Club,AEGON Championships,2011-06-06,ATP250,Outdoor,Grass,1st Round,3,Clement A.,Paire B.,146,116.0,7,5,6,3,0,0,0,0,0,0,,,2011-033,394.0,475.0
Queens Club,AEGON Championships,2011-06-06,ATP250,Outdoor,Grass,1st Round,3,Mahut N.,Golding O.,103,982.0,6,3,6,4,0,0,0,0,0,0,,,2011-033,544.0,12.0
