location,tournament,match_date,series,court,surface,round,best_of,winner,loser,wrank,lrank,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,tourney_id,wpts,lpts
Basel,Swiss Indoors,2004-10-28,International,Indoor,Carpet,2nd Round,3,Ljubicic I.,Haehnel J.,24.0,109.0,6,3,3,6,6,3,0,0,0,0,2.0,1.0,2004-063,,
Basel,Swiss Indoors,2004-10-28,International,Indoor,Carpet,2nd Round,3,Nalbandian D.,Spadea V.,10.0,21.0,6,4,6,4,0,0,0,0,0,0,2.0,0.0,2004-063,,
Basel,Swiss Indoors,2004-10-28,International,Indoor,Carpet,2nd Round,3,Schuettler R.,Chiudinelli M.,23.0,139.0,7,6,6,2,0,0,0,0,0,0,2.0,0.0,2004-063,,
Basel,Swiss Indoors,2004-10-28,International,Indoor,Carpet,2nd Round,3,Massu N.,Zabaleta M.,18.0,52.0,6,2,6,4,0,0,0,0,0,0,2.0,0.0,2004-063,,
Basel,Swiss Indoors,2004-10-28,International,Indoor,Carpet,2nd Round,3,Novak J.,Robredo T.,20.0,12.0,0,0,0,0,0,0,0,0,0,0,,,2004-063,,
Basel,Swiss Indoors,2004-10-29,International,Indoor,Carpet,Quarterfinals,3,Koubek S.,Ljubicic I.,73.0,24.0,2,6,7,5,7,5,0,0,0,0,2.0,1.0,2004-063,,
Basel,Swiss Indoors,2004-10-29,International,Indoor,Carpet,Quarterfinals,3,Massu N.,Ulihrach B.,18.0,100.0,6,2,7,6,0,0,0,0,0,0,2.0,0.0,2004-063,,
Basel,Swiss Indoors,2004-10-29,International,Indoor,Carpet,Quarterfinals,3,Novak J.,Henman T.,20.0,4.0,7,6,7,5,0,0,0,0,0,0,2.0,0.0,2004-063,,
Basel,Swiss Indoors,2004-10-29,International,Indoor,Carpet,Quarterfinals,3,Nalbandian D.,Schuettler R.,10.0,23.0,4,6,7,6,6,3,0,0,0,0,2.0,1.0,2004-063,,
Basel,Swiss Indoors,2004-10-30,International,Indoor,Carpet,Semifinals,3,Novak J.,Koubek S.,20.0,73.0,6,4,6,0,0,0,0,0,0,0,2.0,0.0,2004-063,,
Basel,Swiss Indoors,2004-10-30,International,Indoor,Carpet,Semifinals,3,Nalbandian D.,Massu N.,10.0,18.0,6,3,6,4,0,0,0,0,0,0,2.0,0.0,2004-063,,
Basel,Swiss Indoors,2004-10-31,International,Indoor,Carpet,The Final,5,Novak J.,Nalbandian D.,20.0,10.0,5,7,6,3,6,4,1,6,6,2,3.0,2.0,2004-063,,
St. Petersburg,St. Petersburg Open,2004-10-25,International,Indoor,Carpet,1st Round,3,Stepanek R.,Ferrer D.,64.0,43.0,6,3,6,2,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-25,International,Indoor,Carpet,1st Round,3,Saulnier C.,Martin A.,58.0,67.0,6,0,6,1,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-25,International,Indoor,Carpet,1st Round,3,Benneteau J.,Clement A.,71.0,102.0,6,4,1,6,6,4,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-25,International,Indoor,Carpet,1st Round,3,Davydenko N.,Kunitsyn I.,29.0,168.0,6,4,6,7,6,4,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-25,International,Indoor,Carpet,1st Round,3,Fish M.,Hernych J.,37.0,86.0,6,2,6,4,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-26,International,Indoor,Carpet,1st Round,3,Rusedski G.,Rosset M.,57.0,140.0,6,4,6,3,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-26,International,Indoor,Carpet,1st Round,3,Llodra M.,Elgin M.,45.0,807.0,6,2,6,2,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-26,International,Indoor,Carpet,1st Round,3,Corretja A.,Mathieu P.H.,106.0,121.0,6,4,6,2,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-26,International,Indoor,Carpet,1st Round,3,Karlovic I.,Hrbaty D.,62.0,14.0,7,6,5,7,6,4,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-26,International,Indoor,Carpet,1st Round,3,Muller G.,Andreev I.,68.0,46.0,4,6,6,1,7,5,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-26,International,Indoor,Carpet,1st Round,3,Mirnyi M.,Mello R.,69.0,61.0,7,5,7,6,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-26,International,Indoor,Carpet,1st Round,3,Beck K.,Vanek J.,53.0,132.0,6,3,6,2,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-26,International,Indoor,Carpet,1st Round,3,Kohlmann M.,Carraz G.,272.0,85.0,4,6,6,3,6,4,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-26,International,Indoor,Carpet,1st Round,3,Youzhny M.,Ram A.,31.0,393.0,2,6,7,6,7,6,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-27,International,Indoor,Carpet,1st Round,3,Sargsian S.,Labadze I.,84.0,63.0,4,6,6,1,6,2,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-27,International,Indoor,Carpet,1st Round,3,Safin M.,Peya A.,8.0,115.0,7,6,6,1,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-27,International,Indoor,Carpet,2nd Round,3,Benneteau J.,Muller G.,71.0,68.0,6,4,7,5,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-27,International,Indoor,Carpet,2nd Round,3,Rusedski G.,Stepanek R.,57.0,64.0,7,6,4,6,6,4,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-27,International,Indoor,Carpet,2nd Round,3,Saulnier C.,Fish M.,58.0,37.0,6,7,6,4,6,3,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-27,International,Indoor,Carpet,2nd Round,3,Beck K.,Davydenko N.,53.0,29.0,6,1,6,7,6,4,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-28,International,Indoor,Carpet,2nd Round,3,Llodra M.,Kohlmann M.,45.0,272.0,7,6,6,3,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-28,International,Indoor,Carpet,2nd Round,3,Karlovic I.,Corretja A.,62.0,106.0,7,6,6,7,7,6,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-28,International,Indoor,Carpet,2nd Round,3,Youzhny M.,Mirnyi M.,31.0,69.0,7,5,3,6,6,2,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-28,International,Indoor,Carpet,2nd Round,3,Safin M.,Sargsian S.,8.0,84.0,6,4,6,2,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-29,International,Indoor,Carpet,Quarterfinals,3,Beck K.,Saulnier C.,53.0,58.0,6,3,7,6,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-29,International,Indoor,Carpet,Quarterfinals,3,Llodra M.,Safin M.,45.0,8.0,6,4,6,1,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-29,International,Indoor,Carpet,Quarterfinals,3,Youzhny M.,Benneteau J.,31.0,71.0,6,0,6,1,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-29,International,Indoor,Carpet,Quarterfinals,3,Rusedski G.,Karlovic I.,57.0,62.0,6,4,7,6,0,0,0,0,0,0,2.0,0.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-30,International,Indoor,Carpet,Semifinals,3,Beck K.,Llodra M.,53.0,45.0,6,4,2,6,6,1,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-30,International,Indoor,Carpet,Semifinals,3,Youzhny M.,Rusedski G.,31.0,57.0,3,6,6,3,6,4,0,0,0,0,2.0,1.0,2004-064,,
St. Petersburg,St. Petersburg Open,2004-10-31,International,Indoor,Carpet,The Final,3,Youzhny M.,Beck K.,31.0,53.0,6,2,6,2,0,0,0,0,0,0,2.0,0.0,2004-064,,
Stockholm,Stockholm Open,2004-10-25,International,Indoor,Hard,1st Round,3,Gambill J.M.,Nieminen J.,92.0,78.0,7,6,3,6,6,2,0,0,0,0,2.0,1.0,2004-065,,
Stockholm,Stockholm Open,2004-10-25,International,Indoor,Hard,1st Round,3,Pavel A.,Calleri A.,13.0,56.0,6,4,7,6,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-25,International,Indoor,Hard,1st Round,3,Johansson T.,Malisse X.,42.0,50.0,7,6,7,6,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-25,International,Indoor,Hard,1st Round,3,Carlsen K.,Eleskovic E.,79.0,748.0,6,0,6,1,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-25,International,Indoor,Hard,1st Round,3,Verdasco F.,Ginepri R.,36.0,59.0,6,2,2,1,0,0,0,0,0,0,1.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-26,International,Indoor,Hard,1st Round,3,Rochus O.,Settergren J.,75.0,383.0,6,3,6,2,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-26,International,Indoor,Hard,1st Round,3,Lopez F.,Morrison J.,27.0,90.0,7,6,7,5,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-26,International,Indoor,Hard,1st Round,3,Tipsarevic J.,Berdych T.,126.0,38.0,3,6,7,6,6,1,0,0,0,0,2.0,1.0,2004-065,,
Stockholm,Stockholm Open,2004-10-26,International,Indoor,Hard,1st Round,3,Haas T.,Sanguinetti D.,22.0,95.0,7,6,6,4,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-26,International,Indoor,Hard,1st Round,3,Johansson J.,Garcia A.,11.0,112.0,6,3,6,2,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-26,International,Indoor,Hard,1st Round,3,Soderling R.,Enqvist T.,41.0,74.0,7,6,6,3,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-26,International,Indoor,Hard,1st Round,3,Tabara M.,Kohlschreiber P.,119.0,93.0,6,0,6,4,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-27,International,Indoor,Hard,1st Round,3,Sluiter R.,Andersen J.F.,88.0,190.0,6,3,6,4,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-27,International,Indoor,Hard,1st Round,3,Ryderstedt M.,Hernandez O.,239.0,98.0,6,4,6,4,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-27,International,Indoor,Hard,1st Round,3,Agassi A.,Vliegen K.,7.0,107.0,6,2,6,4,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-27,International,Indoor,Hard,1st Round,3,Bjorkman J.,Arthurs W.,55.0,96.0,4,6,6,4,6,4,0,0,0,0,2.0,1.0,2004-065,,
Stockholm,Stockholm Open,2004-10-27,International,Indoor,Hard,2nd Round,3,Rochus O.,Tipsarevic J.,75.0,126.0,6,4,7,5,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-27,International,Indoor,Hard,2nd Round,3,Pavel A.,Tabara M.,13.0,119.0,6,3,3,6,6,3,0,0,0,0,2.0,1.0,2004-065,,
Stockholm,Stockholm Open,2004-10-27,International,Indoor,Hard,2nd Round,3,Johansson T.,Soderling R.,42.0,41.0,1,6,7,6,6,4,0,0,0,0,2.0,1.0,2004-065,,
Stockholm,Stockholm Open,2004-10-28,International,Indoor,Hard,2nd Round,3,Verdasco F.,Sluiter R.,36.0,88.0,6,4,6,2,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-28,International,Indoor,Hard,2nd Round,3,Ryderstedt M.,Lopez F.,239.0,27.0,6,4,6,7,6,3,0,0,0,0,2.0,1.0,2004-065,,
Stockholm,Stockholm Open,2004-10-28,International,Indoor,Hard,2nd Round,3,Haas T.,Carlsen K.,22.0,79.0,7,5,7,5,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-28,International,Indoor,Hard,2nd Round,3,Agassi A.,Bjorkman J.,7.0,55.0,6,3,6,4,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-28,International,Indoor,Hard,2nd Round,3,Johansson J.,Gambill J.M.,11.0,92.0,6,4,6,4,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-29,International,Indoor,Hard,Quarterfinals,3,Haas T.,Rochus O.,22.0,75.0,6,3,7,6,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-29,International,Indoor,Hard,Quarterfinals,3,Agassi A.,Verdasco F.,7.0,36.0,7,6,6,2,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-29,International,Indoor,Hard,Quarterfinals,3,Ryderstedt M.,Johansson J.,239.0,11.0,3,6,5,3,0,0,0,0,0,0,0.0,1.0,2004-065,,
Stockholm,Stockholm Open,2004-10-29,International,Indoor,Hard,Quarterfinals,3,Johansson T.,Pavel A.,42.0,13.0,7,6,7,5,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-30,International,Indoor,Hard,Semifinals,3,Agassi A.,Haas T.,7.0,22.0,7,6,7,6,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-30,International,Indoor,Hard,Semifinals,3,Johansson T.,Ryderstedt M.,42.0,239.0,6,3,6,2,0,0,0,0,0,0,2.0,0.0,2004-065,,
Stockholm,Stockholm Open,2004-10-31,International,Indoor,Hard,The Final,3,Johansson T.,Agassi A.,42.0,7.0,3,6,6,3,7,6,0,0,0,0,2.0,1.0,2004-065,,
Paris,BNP Paribas,2004-11-01,Masters,Indoor,Carpet,1st Round,3,Soderling R.,Dent T.,42.0,32.0,6,2,6,4,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-01,Masters,Indoor,Carpet,1st Round,3,Fish M.,Ferrer D.,37.0,45.0,6,3,3,6,6,2,0,0,0,0,2.0,1.0,2004-066,,
Paris,BNP Paribas,2004-11-01,Masters,Indoor,Carpet,1st Round,3,Srichaphan P.,Zabaleta M.,26.0,50.0,7,6,6,4,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-01,Masters,Indoor,Carpet,1st Round,3,Rochus C.,Volandri F.,124.0,40.0,2,6,6,4,4,1,0,0,0,0,1.0,1.0,2004-066,,
Paris,BNP Paribas,2004-11-01,Masters,Indoor,Carpet,1st Round,3,Saulnier C.,Horna L.,55.0,36.0,7,6,7,6,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-01,Masters,Indoor,Carpet,1st Round,3,Mirnyi M.,Arazi H.,71.0,58.0,6,3,6,0,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-01,Masters,Indoor,Carpet,1st Round,3,Monfils G.,Enqvist T.,284.0,75.0,1,6,6,4,6,3,0,0,0,0,2.0,1.0,2004-066,,
Paris,BNP Paribas,2004-11-01,Masters,Indoor,Carpet,1st Round,3,Melzer J.,Chela J.I.,43.0,25.0,6,1,6,4,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-01,Masters,Indoor,Carpet,1st Round,3,Malisse X.,Mathieu P.H.,49.0,120.0,7,5,6,4,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-01,Masters,Indoor,Carpet,1st Round,3,Tsonga J.W.,Ancic M.,179.0,30.0,4,6,7,6,6,3,0,0,0,0,2.0,1.0,2004-066,,
Paris,BNP Paribas,2004-11-02,Masters,Indoor,Carpet,1st Round,3,Davydenko N.,Verdasco F.,29.0,35.0,6,2,6,3,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-02,Masters,Indoor,Carpet,1st Round,3,Lopez F.,Schuettler R.,28.0,27.0,7,6,6,4,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-02,Masters,Indoor,Carpet,1st Round,3,Stepanek R.,Llodra M.,63.0,41.0,7,6,6,1,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-02,Masters,Indoor,Carpet,1st Round,3,Ljubicic I.,Clement A.,23.0,98.0,6,3,7,6,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-02,Masters,Indoor,Carpet,1st Round,3,Youzhny M.,Bjorkman J.,20.0,66.0,6,2,7,6,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-02,Masters,Indoor,Carpet,1st Round,3,Sargsian S.,Johansson T.,78.0,31.0,7,5,6,2,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-02,Masters,Indoor,Carpet,2nd Round,3,Soderling R.,Sanguinetti D.,42.0,95.0,4,6,7,6,6,0,0,0,0,0,2.0,1.0,2004-066,,
Paris,BNP Paribas,2004-11-02,Masters,Indoor,Carpet,2nd Round,3,Pavel A.,Fish M.,24.0,37.0,7,6,6,4,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-02,Masters,Indoor,Carpet,2nd Round,3,Haas T.,Malisse X.,18.0,49.0,6,1,7,6,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-02,Masters,Indoor,Carpet,2nd Round,3,Hewitt L.,Monfils G.,3.0,284.0,6,3,7,6,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-02,Masters,Indoor,Carpet,2nd Round,3,Henman T.,Srichaphan P.,8.0,26.0,6,3,6,4,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-03,Masters,Indoor,Carpet,2nd Round,3,Lopez F.,Gaudio G.,28.0,10.0,7,5,3,6,6,1,0,0,0,0,2.0,1.0,2004-066,,
Paris,BNP Paribas,2004-11-03,Masters,Indoor,Carpet,2nd Round,3,Stepanek R.,Hanescu V.,63.0,90.0,6,4,6,1,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-03,Masters,Indoor,Carpet,2nd Round,3,Youzhny M.,Novak J.,20.0,22.0,6,3,7,5,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-03,Masters,Indoor,Carpet,2nd Round,3,Saulnier C.,Hrbaty D.,55.0,13.0,7,6,6,2,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-03,Masters,Indoor,Carpet,2nd Round,3,Canas G.,Tsonga J.W.,14.0,179.0,6,1,6,3,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-03,Masters,Indoor,Carpet,2nd Round,3,Spadea V.,Davydenko N.,21.0,29.0,7,6,6,0,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-03,Masters,Indoor,Carpet,2nd Round,3,Massu N.,Rochus C.,16.0,124.0,6,2,7,6,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-03,Masters,Indoor,Carpet,2nd Round,3,Safin M.,Ljubicic I.,7.0,23.0,6,7,6,3,7,5,0,0,0,0,2.0,1.0,2004-066,,
Paris,BNP Paribas,2004-11-03,Masters,Indoor,Carpet,2nd Round,3,Roddick A.,Sargsian S.,2.0,78.0,6,2,6,2,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-03,Masters,Indoor,Carpet,2nd Round,3,Melzer J.,Robredo T.,43.0,12.0,6,3,3,6,6,1,0,0,0,0,2.0,1.0,2004-066,,
Paris,BNP Paribas,2004-11-03,Masters,Indoor,Carpet,2nd Round,3,Mirnyi M.,Gonzalez F.,71.0,19.0,7,6,6,3,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-04,Masters,Indoor,Carpet,3rd Round,3,Canas G.,Haas T.,14.0,18.0,7,6,6,2,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-04,Masters,Indoor,Carpet,3rd Round,3,Youzhny M.,Henman T.,20.0,8.0,7,5,6,1,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-04,Masters,Indoor,Carpet,3rd Round,3,Stepanek R.,Spadea V.,63.0,21.0,6,2,6,3,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-04,Masters,Indoor,Carpet,3rd Round,3,Lopez F.,Pavel A.,28.0,24.0,5,7,6,4,6,4,0,0,0,0,2.0,1.0,2004-066,,
Paris,BNP Paribas,2004-11-04,Masters,Indoor,Carpet,3rd Round,3,Hewitt L.,Massu N.,3.0,16.0,4,3,0,0,0,0,0,0,0,0,0.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-04,Masters,Indoor,Carpet,3rd Round,3,Mirnyi M.,Roddick A.,71.0,2.0,7,6,6,2,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-04,Masters,Indoor,Carpet,3rd Round,3,Soderling R.,Saulnier C.,42.0,55.0,7,6,6,2,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-04,Masters,Indoor,Carpet,3rd Round,3,Safin M.,Melzer J.,7.0,43.0,6,2,7,5,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-05,Masters,Indoor,Carpet,Quarterfinals,3,Stepanek R.,Youzhny M.,63.0,20.0,7,6,6,3,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-05,Masters,Indoor,Carpet,Quarterfinals,3,Canas G.,Lopez F.,14.0,28.0,6,3,6,3,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-05,Masters,Indoor,Carpet,Quarterfinals,3,Safin M.,Hewitt L.,7.0,3.0,6,4,7,6,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-05,Masters,Indoor,Carpet,Quarterfinals,3,Mirnyi M.,Soderling R.,71.0,42.0,6,7,6,4,7,6,0,0,0,0,2.0,1.0,2004-066,,
Paris,BNP Paribas,2004-11-06,Masters,Indoor,Carpet,Semifinals,3,Safin M.,Canas G.,7.0,14.0,6,2,7,6,0,0,0,0,0,0,2.0,0.0,2004-066,,
Paris,BNP Paribas,2004-11-06,Masters,Indoor,Carpet,Semifinals,3,Stepanek R.,Mirnyi M.,63.0,71.0,3,6,7,6,6,4,0,0,0,0,2.0,1.0,2004-066,,
Paris,BNP Paribas,2004-11-07,Masters,Indoor,Carpet,The Final,5,Safin M.,Stepanek R.,7.0,63.0,6,3,7,6,6,3,0,0,0,0,3.0,0.0,2004-066,,
Houston,Masters Cup,2004-11-15,Masters Cup,Outdoor,Hard,Round Robin,3,Federer R.,Gaudio G.,1.0,10.0,6,1,7,6,0,0,0,0,0,0,2.0,0.0,2004-067,,
Houston,Masters Cup,2004-11-16,Masters Cup,Outdoor,Hard,Round Robin,3,Hewitt L.,Moya C.,3.0,5.0,6,7,6,2,6,4,0,0,0,0,2.0,1.0,2004-067,,
Houston,Masters Cup,2004-11-16,Masters Cup,Outdoor,Hard,Round Robin,3,Safin M.,Coria G.,4.0,6.0,6,1,6,4,0,0,0,0,0,0,2.0,0.0,2004-067,,
Houston,Masters Cup,2004-11-17,Masters Cup,Outdoor,Hard,Round Robin,3,Roddick A.,Henman T.,2.0,7.0,7,5,7,6,0,0,0,0,0,0,2.0,0.0,2004-067,,
Houston,Masters Cup,2004-11-17,Masters Cup,Outdoor,Hard,Round Robin,3,Moya C.,Gaudio G.,5.0,10.0,6,3,6,4,0,0,0,0,0,0,2.0,0.0,2004-067,,
Houston,Masters Cup,2004-11-18,Masters Cup,Outdoor,Hard,Round Robin,3,Federer R.,Hewitt L.,1.0,3.0,6,3,6,4,0,0,0,0,0,0,2.0,0.0,2004-067,,
Houston,Masters Cup,2004-11-18,Masters Cup,Outdoor,Hard,Round Robin,3,Henman T.,Coria G.,7.0,6.0,6,2,6,2,0,0,0,0,0,0,2.0,0.0,2004-067,,
Houston,Masters Cup,2004-11-18,Masters Cup,Outdoor,Hard,Round Robin,3,Roddick A.,Safin M.,2.0,4.0,7,6,7,6,0,0,0,0,0,0,2.0,0.0,2004-067,,
Houston,Masters Cup,2004-11-19,Masters Cup,Outdoor,Hard,Round Robin,3,Federer R.,Moya C.,1.0,5.0,6,3,3,6,6,3,0,0,0,0,2.0,1.0,2004-067,,
Houston,Masters Cup,2004-11-19,Masters Cup,Outdoor,Hard,Round Robin,3,Hewitt L.,Gaudio G.,3.0,10.0,6,2,6,1,0,0,0,0,0,0,2.0,0.0,2004-067,,
Houston,Masters Cup,2004-11-19,Masters Cup,Outdoor,Hard,Round Robin,3,Roddick A.,Coria G.,2.0,6.0,7,6,6,3,0,0,0,0,0,0,2.0,0.0,2004-067,,
Houston,Masters Cup,2004-11-20,Masters Cup,Outdoor,Hard,Round Robin,3,Safin M.,Henman T.,4.0,7.0,6,2,7,6,0,0,0,0,0,0,2.0,0.0,2004-067,,
Houston,Masters Cup,2004-11-20,Masters Cup,Outdoor,Hard,Semifinals,3,Hewitt L.,Roddick A.,3.0,2.0,6,3,6,2,0,0,0,0,0,0,2.0,0.0,2004-067,,
Houston,Masters Cup,2004-11-20,Masters Cup,Outdoor,Hard,Semifinals,3,Federer R.,Safin M.,1.0,4.0,6,3,7,6,0,0,0,0,0,0,2.0,0.0,2004-067,,
Houston,Masters Cup,2004-11-21,Masters Cup,Outdoor,Hard,The Final,5,Federer R.,Hewitt L.,1.0,3.0,6,3,6,2,0,0,0,0,0,0,2.0,0.0,2004-067,,
Adelaide,Next Generation Hardcourts,2005-01-03,International,Outdoor,Hard,1st Round,3,Saulnier C.,Baccanello P.,53,324.0,6,2,7,6,0,0,0,0,0,0,,,2005-001,,
Adelaide,Next Generation Hardcourts,2005-01-03,International,Outdoor,Hard,1st Round,3,Enqvist T.,Sluiter R.,72,82.0,6,3,6,1,0,0,0,0,0,0,,,2005-001,,
Adelaide,Next Generation Hardcourts,2005-01-03,International,Outdoor,Hard,1st Round,3,Melzer J.,Berdych T.,39,45.0,6,4,4,6,7,6,0,0,0,0,,,2005-001,,
Adelaide,Next Generation Hardcourts,2005-01-03,International,Outdoor,Hard,1st Round,3,Rochus O.,Dupuis A.,66,79.0,6,3,3,6,6,1,0,0,0,0,,,2005-001,,
