court,round,best_of,player0,player1,winner
Outdoor,7,3,107,17,player0
Outdoor,7,3,25,157,player0
Outdoor,7,3,9,80,player0
Outdoor,7,3,67,8,player0
Outdoor,7,3,58,135,player0
Outdoor,7,3,59,163,player0
Outdoor,7,3,4,181,player0
Outdoor,7,3,11,19,player0
Outdoor,7,3,26,37,player0
Outdoor,7,3,96,54,player0
Outdoor,7,3,14,22,player0
Outdoor,7,3,23,69,player0
Outdoor,7,3,10,108,player0
Outdoor,7,3,24,94,player0
Outdoor,7,3,15,52,player0
Outdoor,7,3,27,30,player0
Outdoor,7,3,6,64,player0
Outdoor,7,3,91,45,player0
Outdoor,7,3,29,110,player0
Outdoor,7,3,35,20,player0
Outdoor,7,3,46,13,player0
Outdoor,7,3,65,70,player0
Outdoor,7,3,21,1,player0
Outdoor,7,3,40,55,player0
Outdoor,7,3,18,31,player0
Outdoor,7,3,7,61,player0
Outdoor,7,3,38,43,player0
Outdoor,7,3,39,34,player0
Outdoor,7,3,42,41,player0
Outdoor,7,3,47,12,player0
Outdoor,7,3,2,33,player0
Outdoor,6,3,96,9,player0
Outdoor,6,3,4,26,player0
Outdoor,6,3,38,21,player0
Outdoor,6,3,107,40,player0
Outdoor,6,3,42,46,player0
Outdoor,6,3,47,39,player0
Outdoor,6,3,10,24,player0
Outdoor,6,3,67,59,player0
Outdoor,6,3,27,7,player0
Outdoor,6,3,58,29,player0
Outdoor,6,3,2,18,player0
Outdoor,6,3,14,91,player0
Outdoor,6,3,6,35,player0
Outdoor,6,3,16,23,player0
Outdoor,6,3,11,65,player0
Outdoor,6,3,15,25,player0
Outdoor,5,3,42,38,player0
Outdoor,5,3,14,58,player0
Outdoor,5,3,4,107,player0
Outdoor,5,3,2,15,player0
Outdoor,5,3,27,96,player0
Outdoor,5,3,10,6,player0
Outdoor,5,3,11,16,player0
Outdoor,5,3,67,47,player0
Outdoor,3,3,10,14,player0
Outdoor,3,3,27,42,player0
Outdoor,3,3,11,4,player0
Outdoor,3,3,2,67,player0
Outdoor,2,3,10,27,player0
Outdoor,2,3,11,2,player0
Outdoor,1,3,11,10,player0
Outdoor,7,3,114,56,player0
Outdoor,7,3,99,60,player0
Outdoor,7,3,123,560,player0
Outdoor,7,3,163,120,player0
Outdoor,7,3,96,91,player0
Outdoor,7,3,327,55,player0
Outdoor,7,3,116,136,player0
Outdoor,7,3,71,88,player0
Outdoor,7,3,154,133,player0
Outdoor,7,3,53,117,player0
Outdoor,7,3,272,100,player0
Outdoor,7,3,145,158,player0
Outdoor,7,3,110,84,player0
Outdoor,7,3,13,130,player0
Outdoor,7,3,137,89,player0
Outdoor,7,3,105,375,player0
Outdoor,6,3,71,272,player0
Outdoor,6,3,99,123,player0
Outdoor,6,3,137,13,player0
Outdoor,6,3,154,327,player0
Outdoor,6,3,105,53,player0
Outdoor,6,3,163,96,player0
Outdoor,6,3,114,116,player0
Outdoor,6,3,110,145,player0
Outdoor,3,3,110,114,player0
Outdoor,3,3,71,154,player0
Outdoor,3,3,105,163,player0
Outdoor,3,3,99,137,player0
Outdoor,2,3,71,110,player0
Outdoor,2,3,105,99,player0
Outdoor,1,3,71,105,player0
Outdoor,7,3,8,94,player0
Outdoor,7,3,124,25,player0
Outdoor,7,3,120,257,player0
Outdoor,7,3,54,91,player0
Outdoor,7,3,102,96,player0
Outdoor,7,3,68,95,player0
Outdoor,7,3,6,157,player0
Outdoor,7,3,80,97,player0
Outdoor,7,3,105,63,player0
Outdoor,7,3,153,159,player0
Outdoor,7,3,98,?,player0
Outdoor,7,3,64,84,player0
Outdoor,7,3,109,174,player0
Outdoor,7,3,143,374,player0
Outdoor,7,3,57,108,player0
Outdoor,7,3,393,182,player0
Outdoor,6,3,8,120,player0
Outdoor,6,3,64,109,player0
Outdoor,6,3,54,143,player0
Outdoor,6,3,102,57,player0
Outdoor,6,3,6,393,player0
Outdoor,6,3,153,68,player0
Outdoor,6,3,98,105,player0
Outdoor,6,3,124,80,player0
Outdoor,3,3,6,98,player0
Outdoor,3,3,54,102,player0
Outdoor,3,3,8,64,player0
Outdoor,3,3,124,153,player0
Outdoor,2,3,8,54,player0
Outdoor,2,3,124,6,player0
Outdoor,1,3,8,124,player0
Outdoor,7,3,79,119,player0
Outdoor,7,3,108,63,player0
Outdoor,7,3,35,58,player0
Outdoor,7,3,60,75,player0
Outdoor,7,3,43,98,player0
Outdoor,7,3,56,53,player0
Outdoor,7,3,18,72,player0
Outdoor,7,3,50,44,player0
Outdoor,7,3,38,82,player0
Outdoor,7,3,101,54,player0
Outdoor,7,3,71,47,player0
Outdoor,7,3,68,29,player0
Outdoor,7,3,5,115,player0
Outdoor,7,3,55,210,player0
Outdoor,7,3,16,150,player0
Outdoor,7,3,30,107,player0
Outdoor,6,3,43,50,player0
Outdoor,6,3,68,79,player0
Outdoor,6,3,16,108,player0
Outdoor,6,3,30,101,player0
Outdoor,6,3,55,35,player0
Outdoor,6,3,5,56,player0
Outdoor,6,3,38,71,player0
Outdoor,6,3,18,60,player0
Outdoor,3,3,38,55,player0
Outdoor,3,3,16,30,player0
Outdoor,3,3,5,18,player0
Outdoor,3,3,68,43,player0
Outdoor,2,3,5,68,player0
Outdoor,2,3,38,16,player0
Outdoor,1,3,5,38,player0
Outdoor,7,5,4,179,player0
Outdoor,7,5,62,91,player0
Outdoor,7,5,26,69,player0
Outdoor,7,5,240,116,player0
Outdoor,7,5,245,115,player0
Outdoor,7,5,1,44,player0
Outdoor,7,5,20,124,player0
Outdoor,7,5,106,206,player0
Outdoor,7,5,100,29,player0
Outdoor,7,5,36,50,player0
Outdoor,7,5,28,55,player0
Outdoor,7,5,149,65,player0
Outdoor,7,5,18,71,player0
Outdoor,7,5,118,43,player0
Outdoor,7,5,61,123,player0
Outdoor,7,5,93,81,player0
Outdoor,7,5,22,80,player0
Outdoor,7,5,88,94,player0
Outdoor,7,5,54,92,player0
Outdoor,7,5,10,82,player0
Outdoor,7,5,339,46,player0
Outdoor,7,5,34,96,player0
Outdoor,7,5,7,47,player0
Outdoor,7,5,6,52,player0
Outdoor,7,5,15,86,player0
Outdoor,7,5,74,25,player0
Outdoor,7,5,58,85,player0
Outdoor,7,5,157,201,player0
Outdoor,7,5,11,79,player0
Outdoor,7,5,63,53,player0
Outdoor,7,5,23,87,player0
Outdoor,7,5,59,14,player0
Outdoor,7,5,130,320,player0
Outdoor,7,5,19,182,player0
Outdoor,7,5,56,108,player0
Outdoor,7,5,97,109,player0
Outdoor,7,5,171,12,player0
Outdoor,7,5,37,104,player0
Outdoor,7,5,8,141,player0
Outdoor,7,5,77,307,player0
Outdoor,7,5,66,84,player0
Outdoor,7,5,60,207,player0
Outdoor,7,5,49,139,player0
Outdoor,7,5,31,103,player0
Outdoor,7,5,30,95,player0
Outdoor,7,5,2,1441,player0
Outdoor,7,5,51,57,player0
Outdoor,7,5,24,33,player0
Outdoor,7,5,68,35,player0
Outdoor,7,5,13,111,player0
Outdoor,7,5,40,70,player0
Outdoor,7,5,5,107,player0
Outdoor,7,5,39,16,player0
Outdoor,7,5,277,101,player0
Outdoor,7,5,72,112,player0
Outdoor,7,5,38,83,player0
Outdoor,7,5,41,98,player0
Outdoor,7,5,353,21,player0
Outdoor,7,5,99,75,player0
Outdoor,7,5,113,17,player0
Outdoor,7,5,9,73,player0
Outdoor,7,5,32,252,player0
Outdoor,7,5,64,480,player0
Outdoor,7,5,45,102,player0
Outdoor,6,5,1,240,player0
Outdoor,6,5,61,10,player0
Outdoor,6,5,15,157,player0
Outdoor,6,5,18,36,player0
Outdoor,6,5,34,63,player0
Outdoor,6,5,74,58,player0
Outdoor,6,5,20,62,player0
Outdoor,6,5,23,118,player0
Outdoor,6,5,100,93,player0
Outdoor,6,5,7,37,player0
Outdoor,6,5,6,339,player0
Outdoor,6,5,149,28,player0
Outdoor,6,5,54,11,player0
Outdoor,6,5,26,106,player0
Outdoor,6,5,88,22,player0
Outdoor,6,5,4,245,player0
Outdoor,6,5,45,13,player0
Outdoor,6,5,19,66,player0
Outdoor,6,5,97,8,player0
Outdoor,6,5,5,41,player0
Outdoor,6,5,113,64,player0
Outdoor,6,5,72,353,player0
Outdoor,6,5,68,277,player0
Outdoor,6,5,32,99,player0
Outdoor,6,5,130,59,player0
Outdoor,6,5,51,39,player0
Outdoor,6,5,40,24,player0
Outdoor,6,5,30,77,player0
Outdoor,6,5,56,171,player0
Outdoor,6,5,38,9,player0
Outdoor,6,5,31,60,player0
Outdoor,6,5,2,49,player0
Outdoor,5,5,1,34,player0
Outdoor,5,5,100,4,player0
Outdoor,5,5,23,15,player0
Outdoor,5,5,18,74,player0
Outdoor,5,5,20,61,player0
Outdoor,5,5,7,26,player0
Outdoor,5,5,54,88,player0
Outdoor,5,5,6,149,player0
Outdoor,5,5,45,113,player0
Outdoor,5,5,30,97,player0
Outdoor,5,5,19,130,player0
Outdoor,5,5,68,38,player0
Outdoor,5,5,56,40,player0
Outdoor,5,5,2,31,player0
Outdoor,5,5,72,51,player0
Outdoor,5,5,5,32,player0
Outdoor,4,5,6,20,player0
Outdoor,4,5,23,100,player0
Outdoor,4,5,7,54,player0
Outdoor,4,5,1,18,player0
Outdoor,4,5,5,72,player0
Outdoor,4,5,45,68,player0
Outdoor,4,5,30,56,player0
Outdoor,4,5,2,19,player0
Outdoor,3,5,1,7,player0
Outdoor,3,5,6,23,player0
Outdoor,3,5,5,45,player0
Outdoor,3,5,30,2,player0
Outdoor,2,5,5,30,player0
Outdoor,2,5,1,6,player0
Outdoor,1,5,1,5,player0
Outdoor,7,3,71,120,player0
Outdoor,7,3,12,365,player0
Outdoor,7,3,94,641,player0
Outdoor,7,3,28,139,player0
Outdoor,7,3,144,185,player0
Outdoor,7,3,143,136,player0
Outdoor,7,3,11,256,player0
Outdoor,7,3,35,129,player0
Outdoor,7,3,105,356,player0
Outdoor,7,3,18,180,player0
Outdoor,7,3,20,125,player0
Outdoor,7,3,65,124,player0
Outdoor,7,3,209,6,player0
Outdoor,7,3,13,106,player0
Outdoor,7,3,1095,308,player0
Outdoor,7,3,14,280,player0
Outdoor,6,3,35,12,player0
Outdoor,6,3,143,11,player0
Outdoor,6,3,18,105,player0
Outdoor,6,3,71,28,player0
Outdoor,6,3,65,209,player0
Outdoor,6,3,20,144,player0
Outdoor,6,3,13,1095,player0
Outdoor,6,3,14,94,player0
Outdoor,3,3,35,18,player0
Outdoor,3,3,20,65,player0
Outdoor,3,3,71,14,player0
Outdoor,3,3,13,143,player0
Outdoor,2,3,35,20,player0
Outdoor,2,3,13,71,player0
Outdoor,1,3,13,35,player0
Outdoor,7,3,87,44,player0
Outdoor,7,3,79,45,player0
Outdoor,7,3,49,99,player0
Outdoor,7,3,91,102,player0
Outdoor,7,3,244,146,player0
Outdoor,7,3,77,93,player0
Outdoor,7,3,272,67,player0
Outdoor,7,3,36,72,player0
Outdoor,7,3,119,80,player0
Outdoor,7,3,95,135,player0
Outdoor,7,3,96,39,player0
Outdoor,7,3,54,167,player0
Outdoor,7,3,85,296,player0
Outdoor,7,3,53,83,player0
Outdoor,7,3,82,221,player0
Outdoor,7,3,101,86,player0
Outdoor,6,3,49,85,player0
Outdoor,6,3,95,77,player0
Outdoor,6,3,79,91,player0
Outdoor,6,3,87,101,player0
Outdoor,6,3,53,119,player0
Outdoor,6,3,96,82,player0
Outdoor,6,3,36,244,player0
Outdoor,6,3,54,272,player0
Outdoor,3,3,95,79,player0
Outdoor,3,3,53,96,player0
Outdoor,3,3,49,87,player0
Outdoor,3,3,36,54,player0
Outdoor,2,3,95,53,player0
Outdoor,2,3,49,36,player0
Outdoor,1,3,95,49,player0
Outdoor,7,3,252,150,player0
Outdoor,7,3,141,63,player0
Outdoor,7,3,29,73,player0
Outdoor,7,3,90,61,player0
Outdoor,7,3,109,58,player0
Outdoor,7,3,89,1416,player0
Outdoor,7,3,176,493,player0
Outdoor,7,3,214,103,player0
Outdoor,7,3,27,286,player0
Outdoor,7,3,97,270,player0
Outdoor,7,3,166,75,player0
Outdoor,7,3,24,118,player0
Outdoor,7,3,100,104,player0
Outdoor,7,3,198,64,player0
Outdoor,7,3,238,158,player0
Outdoor,7,3,163,145,player0
Outdoor,6,3,29,214,player0
Outdoor,6,3,252,166,player0
Outdoor,6,3,109,176,player0
Outdoor,6,3,100,27,player0
Outdoor,6,3,163,141,player0
Outdoor,6,3,198,97,player0
Outdoor,6,3,90,238,player0
Outdoor,6,3,24,89,player0
Outdoor,3,3,29,109,player0
Outdoor,3,3,100,252,player0
Outdoor,3,3,24,198,player0
Outdoor,3,3,163,90,player0
Outdoor,2,3,100,29,player0
Outdoor,2,3,24,163,player0
Outdoor,1,3,100,24,player0
Indoor,7,3,126,301,player0
Indoor,7,3,48,29,player0
Indoor,7,3,362,108,player0
Indoor,7,3,81,248,player0
Indoor,7,3,102,409,player0
Indoor,7,3,97,321,player0
Indoor,7,3,34,224,player0
Indoor,7,3,129,592,player0
Indoor,7,3,1,507,player0
Indoor,7,3,542,39,player0
Indoor,7,3,130,165,player0
Indoor,7,3,115,327,player0
Indoor,7,3,50,169,player0
Indoor,7,3,9,148,player0
Indoor,7,3,20,144,player0
Indoor,7,3,2,179,player0
Indoor,6,3,50,362,player0
Indoor,6,3,81,34,player0
Indoor,6,3,9,130,player0
Indoor,6,3,126,542,player0
Indoor,6,3,1,129,player0
Indoor,6,3,48,115,player0
Indoor,6,3,2,97,player0
Indoor,6,3,20,102,player0
Indoor,3,3,1,50,player0
Indoor,3,3,2,48,player0
Indoor,3,3,20,81,player0
Indoor,3,3,9,126,player0
Indoor,2,3,1,20,player0
Indoor,2,3,2,9,player0
Indoor,1,3,1,2,player0
Outdoor,7,3,113,107,player0
Outdoor,7,3,70,118,player0
Outdoor,7,3,38,146,player0
Outdoor,7,3,160,135,player0
Outdoor,7,3,88,152,player0
Outdoor,7,3,51,68,player0
Outdoor,7,3,86,82,player0
Outdoor,7,3,49,99,player0
Outdoor,7,3,151,171,player0
Outdoor,7,3,155,228,player0
Outdoor,7,3,96,261,player0
Outdoor,7,3,43,87,player0
Outdoor,7,3,45,95,player0
Outdoor,7,3,80,145,player0
Outdoor,7,3,55,124,player0
Outdoor,7,3,12,72,player0
Outdoor,6,3,51,88,player0
Outdoor,6,3,43,151,player0
Outdoor,6,3,86,38,player0
Outdoor,6,3,113,49,player0
Outdoor,6,3,55,70,player0
Outdoor,6,3,45,160,player0
Outdoor,6,3,12,80,player0
Outdoor,6,3,155,96,player0
Outdoor,3,3,51,43,player0
Outdoor,3,3,86,113,player0
Outdoor,3,3,55,155,player0
Outdoor,3,3,45,12,player0
Outdoor,2,3,55,51,player0
Outdoor,2,3,45,86,player0
Outdoor,1,3,55,45,player0
Outdoor,7,3,103,83,player0
Outdoor,7,3,104,136,player0
Outdoor,7,3,31,117,player0
Outdoor,7,3,89,122,player0
Outdoor,7,3,269,119,player0
Outdoor,7,3,133,772,player0
Outdoor,7,3,222,328,player0
Outdoor,7,3,646,125,player0
Outdoor,7,3,295,139,player0
Outdoor,7,3,128,92,player0
Outdoor,7,3,74,337,player0
Outdoor,7,3,112,173,player0
Outdoor,7,3,71,200,player0
Outdoor,7,3,100,64,player0
Outdoor,7,3,28,93,player0
Outdoor,7,3,67,114,player0
Outdoor,6,3,67,112,player0
Outdoor,6,3,133,222,player0
Outdoor,6,3,104,71,player0
Outdoor,6,3,89,128,player0
Outdoor,6,3,74,646,player0
Outdoor,6,3,103,100,player0
Outdoor,6,3,31,269,player0
Outdoor,6,3,28,295,player0
Outdoor,3,3,31,67,player0
Outdoor,3,3,28,74,player0
Outdoor,3,3,103,89,player0
Outdoor,3,3,133,104,player0
Outdoor,2,3,31,28,player0
Outdoor,2,3,133,103,player0
Outdoor,1,3,31,133,player0
Indoor,7,3,30,42,player0
Indoor,7,3,58,18,player0
Indoor,7,3,29,82,player0
Indoor,7,3,49,48,player0
Indoor,7,3,46,91,player0
Indoor,7,3,47,16,player0
Indoor,7,3,32,39,player0
Indoor,7,3,61,26,player0
Indoor,7,3,25,54,player0
Indoor,7,3,56,11,player0
Indoor,7,3,74,146,player0
Indoor,7,3,13,59,player0
Indoor,7,3,14,70,player0
Indoor,7,3,36,40,player0
Indoor,7,3,75,50,player0
Indoor,7,3,41,15,player0
Indoor,6,3,47,30,player0
Indoor,6,3,49,61,player0
Indoor,6,3,58,74,player0
Indoor,6,3,25,29,player0
Indoor,6,3,32,56,player0
Indoor,6,3,46,13,player0
Indoor,6,3,14,75,player0
Indoor,6,3,36,41,player0
Indoor,3,3,58,32,player0
Indoor,3,3,47,14,player0
Indoor,3,3,46,49,player0
Indoor,3,3,25,36,player0
Indoor,2,3,58,46,player0
Indoor,2,3,47,25,player0
Indoor,1,3,47,58,player0
Outdoor,7,3,187,90,player0
Outdoor,7,3,231,111,player0
Outdoor,7,3,101,107,player0
Outdoor,7,3,129,104,player0
Outdoor,7,3,98,123,player0
Outdoor,7,3,175,102,player0
Outdoor,7,3,480,254,player0
Outdoor,7,3,315,127,player0
Outdoor,7,3,222,118,player0
Outdoor,7,3,207,324,player0
Outdoor,7,3,140,147,player0
Outdoor,7,3,128,99,player0
Outdoor,7,3,148,116,player0
Outdoor,7,3,115,142,player0
Outdoor,7,3,300,89,player0
Outdoor,7,3,329,336,player0
Outdoor,6,3,231,85,player0
Outdoor,6,3,64,480,player0
Outdoor,6,3,78,101,player0
Outdoor,6,3,55,129,player0
Outdoor,6,3,69,98,player0
Outdoor,6,3,3,315,player0
Outdoor,6,3,43,222,player0
Outdoor,6,3,10,175,player0
Outdoor,6,3,207,17,player0
Outdoor,6,3,79,329,player0
Outdoor,6,3,28,128,player0
Outdoor,6,3,140,71,player0
Outdoor,6,3,60,115,player0
Outdoor,6,3,21,187,player0
Outdoor,6,3,300,24,player0
Outdoor,6,3,148,77,player0
Outdoor,5,3,3,231,player0
Outdoor,5,3,64,43,player0
Outdoor,5,3,55,69,player0
Outdoor,5,3,78,10,player0
Outdoor,5,3,207,79,player0
Outdoor,5,3,28,60,player0
Outdoor,5,3,21,148,player0
Outdoor,5,3,140,300,player0
Outdoor,3,3,28,21,player0
Outdoor,3,3,3,64,player0
Outdoor,3,3,140,207,player0
Outdoor,3,3,55,78,player0
Outdoor,2,3,55,140,player0
Outdoor,2,3,28,3,player0
Outdoor,1,3,28,55,player0
Indoor,7,3,94,123,player0
Indoor,7,3,151,78,player0
Indoor,7,3,101,120,player0
Indoor,7,3,105,115,player0
Indoor,7,3,116,92,player0
Indoor,7,3,89,113,player0
Indoor,7,3,71,76,player0
Indoor,7,3,117,69,player0
Indoor,7,3,86,68,player0
Indoor,7,3,166,184,player0
Indoor,7,3,185,67,player0
Indoor,7,3,29,79,player0
Indoor,7,3,149,110,player0
Indoor,7,3,208,72,player0
Indoor,7,3,84,93,player0
Indoor,7,3,368,49,player0
Indoor,6,3,117,105,player0
Indoor,6,3,151,94,player0
Indoor,6,3,185,166,player0
Indoor,6,3,29,89,player0
Indoor,6,3,86,84,player0
Indoor,6,3,149,208,player0
Indoor,6,3,368,116,player0
Indoor,6,3,101,71,player0
Indoor,3,3,151,368,player0
Indoor,3,3,185,117,player0
Indoor,3,3,149,29,player0
Indoor,3,3,101,86,player0
Indoor,2,3,151,101,player0
Indoor,2,3,185,149,player0
Indoor,1,3,185,151,player0
Indoor,7,3,14,85,player0
Indoor,7,3,216,36,player0
Indoor,7,3,81,63,player0
Indoor,7,3,9,73,player0
Indoor,7,3,60,252,player0
Indoor,7,3,54,127,player0
Indoor,7,3,88,241,player0
Indoor,7,3,43,521,player0
Indoor,7,3,17,44,player0
Indoor,7,3,59,361,player0
Indoor,7,3,70,64,player0
Indoor,7,3,168,102,player0
Indoor,7,3,33,142,player0
Indoor,7,3,46,22,player0
Indoor,7,3,50,74,player0
Indoor,7,3,37,32,player0
Indoor,6,3,43,60,player0
Indoor,6,3,14,59,player0
Indoor,6,3,216,54,player0
Indoor,6,3,70,9,player0
Indoor,6,3,88,46,player0
Indoor,6,3,17,168,player0
Indoor,6,3,81,37,player0
Indoor,6,3,33,50,player0
Indoor,3,3,43,70,player0
Indoor,3,3,17,216,player0
Indoor,3,3,81,14,player0
Indoor,3,3,33,88,player0
Indoor,2,3,43,33,player0
Indoor,2,3,81,17,player0
Indoor,1,3,43,81,player0
Indoor,7,3,26,255,player0
Indoor,7,3,213,106,player0
Indoor,7,3,57,77,player0
Indoor,7,3,31,56,player0
Indoor,7,3,34,20,player0
Indoor,7,3,30,172,player0
Indoor,7,3,41,38,player0
Indoor,7,3,96,65,player0
Indoor,7,3,11,114,player0
Indoor,7,3,10,135,player0
Indoor,7,3,97,53,player0
Indoor,7,3,40,633,player0
Indoor,7,3,118,132,player0
Indoor,7,3,21,35,player0
Indoor,7,3,25,52,player0
Indoor,7,3,104,58,player0
Indoor,6,3,26,40,player0
Indoor,6,3,57,25,player0
Indoor,6,3,30,34,player0
Indoor,6,3,31,104,player0
Indoor,6,3,11,213,player0
Indoor,6,3,10,96,player0
Indoor,6,3,97,118,player0
Indoor,6,3,21,41,player0
Indoor,3,3,26,10,player0
Indoor,3,3,30,57,player0
Indoor,3,3,31,21,player0
Indoor,3,3,97,11,player0
Indoor,2,3,26,30,player0
Indoor,2,3,31,97,player0
Indoor,1,5,31,26,player0
Indoor,7,3,34,35,player0
Indoor,7,3,41,48,player0
Indoor,7,3,60,484,player0
Indoor,7,3,92,55,player0
Indoor,7,3,86,42,player0
Indoor,7,3,76,74,player0
Indoor,7,3,96,56,player0
Indoor,7,3,54,65,player0
Indoor,7,3,30,28,player0
Indoor,7,3,26,49,player0
Indoor,7,3,40,31,player0
Indoor,7,3,39,51,player0
Indoor,7,3,29,38,player0
Indoor,7,3,50,75,player0
Indoor,7,3,16,112,player0
Indoor,7,3,27,64,player0
Indoor,6,3,96,24,player0
Indoor,6,3,15,30,player0
Indoor,6,3,7,76,player0
Indoor,6,3,10,34,player0
Indoor,6,3,25,86,player0
Indoor,6,3,40,18,player0
Indoor,6,3,92,20,player0
Indoor,6,3,29,17,player0
Indoor,6,3,5,54,player0
Indoor,6,3,26,21,player0
Indoor,6,3,9,27,player0
Indoor,6,3,11,16,player0
Indoor,6,3,41,33,player0
Indoor,6,3,39,12,player0
Indoor,6,3,23,50,player0
Indoor,6,3,13,60,player0
Indoor,5,3,29,5,player0
Indoor,5,3,40,26,player0
Indoor,5,3,11,96,player0
Indoor,5,3,41,15,player0
Indoor,5,3,13,39,player0
Indoor,5,3,10,25,player0
Indoor,5,3,7,23,player0
Indoor,5,3,9,92,player0
Indoor,3,3,29,11,player0
Indoor,3,3,10,40,player0
Indoor,3,3,7,13,player0
Indoor,3,3,9,41,player0
Indoor,2,3,10,29,player0
Indoor,2,3,9,7,player0
Indoor,1,5,9,10,player0
Indoor,7,3,20,34,player0
Indoor,7,3,12,161,player0
Indoor,7,3,73,25,player0
Indoor,7,3,100,35,player0
Indoor,7,3,127,33,player0
Indoor,7,3,52,82,player0
Indoor,7,3,9,157,player0
Indoor,7,3,109,19,player0
Indoor,7,3,4,80,player0
Indoor,7,3,24,26,player0
Indoor,7,3,10,28,player0
Indoor,7,3,170,76,player0
Indoor,7,3,18,171,player0
Indoor,7,3,21,39,player0
Indoor,7,3,23,48,player0
Indoor,7,3,139,94,player0
Indoor,6,3,100,127,player0
Indoor,6,3,73,9,player0
Indoor,6,3,4,170,player0
Indoor,6,3,24,109,player0
Indoor,6,3,10,21,player0
Indoor,6,3,23,139,player0
Indoor,6,3,18,52,player0
Indoor,6,3,20,12,player0
Indoor,3,3,73,24,player0
Indoor,3,3,18,100,player0
Indoor,3,3,20,4,player0
Indoor,3,3,10,23,player0
Indoor,2,3,20,73,player0
Indoor,2,3,10,18,player0
Indoor,1,5,20,10,player0
Indoor,7,3,64,43,player0
Indoor,7,3,58,67,player0
Indoor,7,3,71,102,player0
Indoor,7,3,29,168,player0
Indoor,7,3,37,86,player0
Indoor,7,3,57,140,player0
Indoor,7,3,45,807,player0
Indoor,7,3,106,121,player0
Indoor,7,3,62,14,player0
Indoor,7,3,68,46,player0
Indoor,7,3,69,61,player0
Indoor,7,3,53,132,player0
Indoor,7,3,272,85,player0
Indoor,7,3,31,393,player0
Indoor,7,3,84,63,player0
Indoor,7,3,8,115,player0
Indoor,6,3,71,68,player0
Indoor,6,3,57,64,player0
Indoor,6,3,58,37,player0
Indoor,6,3,53,29,player0
Indoor,6,3,45,272,player0
Indoor,6,3,62,106,player0
Indoor,6,3,31,69,player0
Indoor,6,3,8,84,player0
Indoor,3,3,53,58,player0
Indoor,3,3,45,8,player0
Indoor,3,3,31,71,player0
Indoor,3,3,57,62,player0
Indoor,2,3,53,45,player0
Indoor,2,3,31,57,player0
Indoor,1,3,31,53,player0
Indoor,7,3,92,78,player0
Indoor,7,3,13,56,player0
Indoor,7,3,42,50,player0
Indoor,7,3,79,748,player0
Indoor,7,3,36,59,player0
Indoor,7,3,75,383,player0
Indoor,7,3,27,90,player0
Indoor,7,3,126,38,player0
Indoor,7,3,22,95,player0
Indoor,7,3,11,112,player0
Indoor,7,3,41,74,player0
Indoor,7,3,119,93,player0
Indoor,7,3,88,190,player0
Indoor,7,3,239,98,player0
Indoor,7,3,7,107,player0
Indoor,7,3,55,96,player0
Indoor,6,3,75,126,player0
Indoor,6,3,13,119,player0
Indoor,6,3,42,41,player0
Indoor,6,3,36,88,player0
Indoor,6,3,239,27,player0
Indoor,6,3,22,79,player0
Indoor,6,3,7,55,player0
Indoor,6,3,11,92,player0
Indoor,3,3,22,75,player0
Indoor,3,3,7,36,player0
Indoor,3,3,239,11,player0
Indoor,3,3,42,13,player0
Indoor,2,3,7,22,player0
Indoor,2,3,42,239,player0
Indoor,1,3,42,7,player0
Indoor,7,3,42,32,player0
Indoor,7,3,37,45,player0
Indoor,7,3,26,50,player0
Indoor,7,3,124,40,player0
Indoor,7,3,55,36,player0
Indoor,7,3,71,58,player0
Indoor,7,3,284,75,player0
Indoor,7,3,43,25,player0
Indoor,7,3,49,120,player0
Indoor,7,3,179,30,player0
Indoor,7,3,29,35,player0
Indoor,7,3,28,27,player0
Indoor,7,3,63,41,player0
Indoor,7,3,23,98,player0
Indoor,7,3,20,66,player0
Indoor,7,3,78,31,player0
Indoor,6,3,42,95,player0
Indoor,6,3,24,37,player0
Indoor,6,3,18,49,player0
Indoor,6,3,3,284,player0
Indoor,6,3,8,26,player0
Indoor,6,3,28,10,player0
Indoor,6,3,63,90,player0
Indoor,6,3,20,22,player0
Indoor,6,3,55,13,player0
Indoor,6,3,14,179,player0
Indoor,6,3,21,29,player0
Indoor,6,3,16,124,player0
Indoor,6,3,7,23,player0
Indoor,6,3,2,78,player0
Indoor,6,3,43,12,player0
Indoor,6,3,71,19,player0
Indoor,5,3,14,18,player0
Indoor,5,3,20,8,player0
Indoor,5,3,63,21,player0
Indoor,5,3,28,24,player0
Indoor,5,3,3,16,player0
Indoor,5,3,71,2,player0
Indoor,5,3,42,55,player0
Indoor,5,3,7,43,player0
Indoor,3,3,63,20,player0
Indoor,3,3,14,28,player0
Indoor,3,3,7,3,player0
Indoor,3,3,71,42,player0
Indoor,2,3,7,14,player0
Indoor,2,3,63,71,player0
Indoor,1,5,7,63,player0
Outdoor,1,3,1,10,player0
Outdoor,1,3,3,5,player0
Outdoor,1,3,4,6,player0
Outdoor,1,3,2,7,player0
Outdoor,1,3,5,10,player0
Outdoor,1,3,1,3,player0
Outdoor,1,3,7,6,player0
Outdoor,1,3,2,4,player0
Outdoor,1,3,1,5,player0
Outdoor,1,3,3,10,player0
Outdoor,1,3,2,6,player0
Outdoor,1,3,4,7,player0
Outdoor,2,3,3,2,player0
Outdoor,2,3,1,4,player0
Outdoor,1,5,1,3,player0
Outdoor,7,3,53,324,player0
